15711,Dawnfluke,common,0.10,0.24,0.02,0.25,white,Mark Zug,2007-10-12,Lorwyn
15712,Horribly Awry,uncommon,0.09,0.55,0.04,0.49,blue,Clint Cearley,2015-10-02,Battle for Zendikar
15713,Frontier Warmonger,uncommon,0.11,0.27,0.29,0.20,red,Livia Prima,2023-08-04,Commander Masters
15714,Goldmaw Champion,common,0.02,0.03,0.01,0.02,white,Slawomir Maniak,2021-02-05,Kaldheim
15715,Descend upon the Sinful,mythic,0.24,,0.18,,white,Tyler Jacobson,2020-04-17,Commander 2020
15716,Ghitu Encampment,uncommon,0.29,,0.19,,red,John Avon,2014-09-05,Duel Decks: Speed vs. Cunning
15717,Wall of Denial,uncommon,0.19,,0.31,,blue-white,Howard Lyon,2023-08-04,Commander Masters
15718,Gigadrowse,common,0.26,6.47,0.32,1.69,blue,Alex Horley-Orlandelli,2006-02-03,Guildpact
15719,Ashcoat of the Shadow Swarm,mythic,30.19,,23.99,,black,Christina Kraus,2022-12-02,Jumpstart 2022
15720,Goblin Rally,uncommon,0.22,,0.20,,red,Nic Klein,2020-07-17,Jumpstart
15721,As Luck Would Have It,rare,0.24,1.34,0.24,0.55,green,Milivoj Ćeran,2017-12-08,Unstable
15722,Infectious Bloodlust,common,0.03,0.20,0.03,0.15,red,Zoltan Boros,2015-07-17,Magic Origins
15723,"Pianna, Nomad Captain",uncommon,0.10,0.20,0.09,0.10,white,D. Alexander Gregory,2023-08-04,Commander Masters
15724,Path of the Schemer,rare,0.11,,0.20,,black,Josu Hernaiz,2023-04-21,March of the Machine Commander
15725,Herald of the Dreadhorde,common,0.03,0.45,0.01,0.10,black,Heonhwa Choe,2019-05-03,War of the Spark
15726,Search for Tomorrow,common,0.22,,0.12,,green,Greg Staples,2022-09-09,Dominaria United Commander
15727,Thorn Elemental,uncommon,0.07,0.28,0.04,0.10,green,Daarken,2018-04-27,Dominaria
15728,Robo-Piñata,common,0.01,0.05,0.02,0.05,white,Jeff Miracola,2022-10-07,Unfinity
15729,Weirding Wood,uncommon,0.11,,0.24,,green,Jung Park,2023-04-21,March of the Machine Commander
15730,Gorilla Titan,uncommon,0.56,8.60,0.02,0.14,green,Heather Hudson,2001-10-01,Odyssey
15731,Shriveling Rot,rare,0.34,0.76,0.59,1.00,black,Alex Horley-Orlandelli,2004-02-06,Darksteel
15732,Naga Vitalist,common,0.02,0.32,0.02,0.15,green,James Ryman,2017-04-28,Amonkhet
15733,Thundersteel Colossus,common,0.04,0.12,0.04,0.19,none,Victor Adame Minguez,2022-02-18,Kamigawa: Neon Dynasty
15734,Temper,uncommon,0.19,,0.05,,white,Matthew D. Wilson,1998-03-02,Stronghold
15735,Ignorant Bliss,uncommon,0.15,3.05,0.09,0.59,red,Jeff Miracola,2006-05-05,Dissension
15736,Wild Evocation,rare,0.49,3.78,0.37,1.49,red,Chippy,2010-07-16,Magic 2011
15737,Camouflage,uncommon,9.83,,10.00,,green,Jesper Myrfors,1993-12-01,Unlimited Edition
15738,Trench Wurm,uncommon,0.19,1.64,0.20,2.00,black-red,Wayne England,2000-10-02,Invasion
15739,"Tamiyo, Field Researcher",mythic,5.74,12.37,6.57,14.99,green-blue-white,Tianhua X,2016-07-22,Eldritch Moon
15740,A Good Thing,rare,0.37,,3.99,,black-white,Yoni Skolnik,2021-08-20,Mystery Booster Playtest Cards 2021
15741,Krenko's Command,common,0.43,,0.30,,red,Karl Kopinski,2017-10-24,Duel Decks: Merfolk vs. Goblins
15742,Maraxus,rare,2.97,,3.89,,none,Matthew D. Wilson,1997-05-01,Vanguard Series
15743,"Orcus, Prince of Undeath",rare,0.24,0.52,0.44,1.24,black-red,Andrew Mar,2021-07-23,Adventures in the Forgotten Realms
15744,Ondu Greathorn,common,0.02,0.08,0.02,0.03,white,Aaron Miller,2015-10-02,Battle for Zendikar
15745,Act of Treason,common,0.03,,0.02,,red,Scott Murphy,2020-07-17,Jumpstart
15746,Swarmborn Giant,uncommon,0.03,0.24,0.02,0.10,green,Jaime Jones,2014-05-02,Journey into Nyx
15747,Samurai Enforcers,uncommon,0.21,1.27,0.20,0.38,white,Mitch Cotie,2004-10-01,Champions of Kamigawa
15748,Conclave Guildmage,uncommon,0.06,0.31,0.10,0.29,green-white,Jason Rainville,2018-10-05,Guilds of Ravnica
15749,Essence of the Wild,mythic,0.32,2.14,0.61,1.99,green,Terese Nielsen,2011-09-30,Innistrad
15750,Ride Down,uncommon,0.08,0.37,0.10,0.38,red-white,David Gaillet,2016-07-22,Eldritch Moon
15751,Hobbling Zombie,common,0.04,0.08,0.34,0.25,black,Josh Hass,2021-09-24,Innistrad: Midnight Hunt
15752,Churning Reservoir,uncommon,0.02,0.08,0.03,0.05,red,Piotr Dura,2023-02-03,Phyrexia: All Will Be One
15753,"Loran, Disciple of History",uncommon,0.04,0.25,0.07,0.25,white,Cristi Balanescu,2022-11-18,The Brothers' War
15754,Countless Gears Renegade,common,0.02,0.20,0.04,0.02,white,Dan Scott,2017-01-20,Aether Revolt
15755,"Esix, Fractal Bloom",mythic,,0.78,,0.75,green-blue,Chase Stone,2021-04-23,Commander 2021
15756,Wild Hunger,uncommon,0.04,0.15,0.02,0.04,green-red,Karl Kopinski,2018-12-07,Ultimate Masters
15757,Stonewood Invoker,common,0.10,,0.03,,green,Eric Peterson,2014-12-05,Duel Decks Anthology: Elves vs. Goblins
15758,Ally Encampment,rare,0.20,0.79,0.17,0.35,none,Jonas De Ro,2015-10-02,Battle for Zendikar
15759,Selvala's Stampede,rare,7.91,20.19,6.48,16.00,green,Svetlin Velinov,2016-08-26,Conspiracy: Take the Crown
15760,March from the Tomb,rare,0.09,0.24,0.10,0.25,black-white,Lake Hurwitz,2015-10-02,Battle for Zendikar
15761,Loxodon Partisan,common,0.08,,0.01,,white,Matt Stewart,2015-02-27,Duel Decks: Elspeth vs. Kiora
15762,Rancor,uncommon,1.35,1.62,0.77,1.48,green,Kev Walker,2022-07-08,Double Masters 2022
15763,Niall Silvain,rare,4.65,,8.49,,green,Christopher Rush,1994-08-01,The Dark
15764,Frantic Salvage,common,0.09,0.66,0.10,0.94,white,Scott Chou,2011-02-04,Mirrodin Besieged
15765,Glarewielder,uncommon,0.13,0.39,0.19,0.35,red,Nils Hamm,2007-10-12,Lorwyn
15766,Wand of Denial,rare,0.56,,0.79,,none,Steve Luke,1999-04-21,Classic Sixth Edition
15767,Abominable Treefolk,uncommon,0.17,3.21,0.14,0.30,green-blue,Jonas De Ro,2019-06-14,Modern Horizons
15768,Mystic Familiar,common,0.10,0.54,0.05,0.30,white,"Edward P. Beard, Jr.",2002-02-04,Torment
15769,"Daxos, Blessed by the Sun",uncommon,0.16,0.18,0.19,0.60,white,Lius Lasahido,2020-01-24,Theros Beyond Death
15770,Livewire Lash,uncommon,0.08,0.13,0.19,0.25,none,Daniel Ljunggren,2022-07-08,Double Masters 2022
15771,Fire Whip,special,0.28,2.50,0.02,2.49,red,Jeff Miracola,2006-10-06,Time Spiral Timeshifted
15772,Briar Shield,common,0.19,,0.10,,green,Scott Kirschner,1997-06-09,Weatherlight
15773,Stomper Cub,common,0.06,,0.02,0.25,green,Karl Kopinski,2010-04-23,Rise of the Eldrazi
15774,Scion of Glaciers,uncommon,0.03,0.15,0.02,0.05,blue,Titus Lunter,2014-09-26,Khans of Tarkir
15775,Jester's Sombrero,rare,0.43,,0.49,,none,Dan Frazier,1998-08-11,Unglued
15776,Dack Fayden,mythic,8.93,30.10,12.00,26.99,red-blue,Eric Deschamps,2016-06-10,Eternal Masters
15777,Barrow Witches,common,0.02,0.15,0.02,0.25,black,Alex Brock,2019-10-04,Throne of Eldraine
15778,Defiler of Dreams,rare,0.29,0.35,0.33,0.60,blue,Ryan Pancoast,2022-09-09,Dominaria United
15779,Night Dealings,rare,1.17,9.50,0.19,0.69,black,Darrell Riche,2004-10-01,Champions of Kamigawa
15780,Ironclaw Buzzardiers,common,0.04,0.17,0.02,0.05,red,Carl Critchlow,2006-10-06,Time Spiral
15781,Wind Strider,common,0.02,0.12,0.03,0.19,blue,Magali Villeneuve,2017-09-29,Ixalan
15782,Norn's Dominion,common,2.42,,2.00,,none,Igor Kieryluk,2018-12-25,Planechase Anthology Planes
15783,Nourish,common,0.15,0.53,0.19,0.10,green,Scott M. Fischer,2004-02-06,Darksteel
15784,Hedonist's Trove,rare,0.13,,0.19,,black,Peter Mohrbacher,2019-08-23,Commander 2019
15785,Rally the Ancestors,rare,0.47,1.71,0.29,1.50,white,Nils Hamm,2015-01-23,Fate Reforged
15786,Necrotic Plague,rare,0.14,0.75,0.10,0.60,black,Jaime Jones,2010-07-16,Magic 2011
15787,Embodiment of Agonies,rare,0.38,0.64,0.14,0.62,black,Igor Kieryluk,2019-07-12,Core Set 2020
15788,Judge Unworthy,common,0.02,0.26,0.09,0.10,white,Greg Staples,2021-03-19,Time Spiral Remastered
15789,Naga Eternal,common,0.01,0.11,0.03,0.15,blue,Johann Bodin,2019-05-03,War of the Spark
15790,Gixian Puppeteer,rare,0.94,0.95,0.45,0.50,black,Bastien L. Deharme,2022-11-18,The Brothers' War
15791,Brave the Elements,uncommon,1.47,,2.70,,white,Goran Josic,2014-11-07,Commander 2014
15792,Act of Aggression,uncommon,0.26,,0.18,,red,Whit Brachna,2015-11-13,Commander 2015
15793,Knollspine Dragon,rare,2.31,83.72,1.66,75.00,red,Steve Prescott,2008-05-02,Shadowmoor
15794,Roar of Challenge,uncommon,0.21,0.63,0.21,0.13,green,Viktor Titov,2014-09-26,Khans of Tarkir
15795,Threads of Disloyalty,rare,0.39,3.36,0.45,2.41,blue,Anthony S. Waters,2005-02-04,Betrayers of Kamigawa
15796,Shambling Goblin,common,0.03,,0.09,,black,Yeong-Hao Han,2020-07-17,Jumpstart
15797,Rally to Battle,uncommon,0.05,0.24,0.15,0.19,white,Ben Wootten,2019-01-25,Ravnica Allegiance
15798,Now You See Me . . .,common,0.02,0.03,0.01,0.02,white,Sam Hogg,2022-10-07,Unfinity
15799,Disperse,common,0.04,0.17,0.01,0.05,blue,Ryan Yee,2018-07-13,Core Set 2019
15800,Grave-Shell Scarab,rare,0.30,3.00,0.35,0.77,black-green,Pete Venters,2005-10-07,Ravnica: City of Guilds
15801,Glistener Elf,common,0.66,9.94,0.78,3.95,green,Steve Argyle,2011-05-13,New Phyrexia
15802,Mercenaries,rare,0.60,,0.65,,white,Cornelius Brudi,1995-06-03,Ice Age
15803,Parasitic Bond,uncommon,0.20,,0.50,,black,Scott Kirschner,1998-10-12,Urza's Saga
15804,The Restoration of Eiganjo // Architect of Restoration,rare,0.76,0.68,0.68,0.99,white,Titus Lunter,2022-02-18,Kamigawa: Neon Dynasty
15805,Scalelord Reckoner,rare,15.59,,14.29,,white,Even Amundsen,2017-08-25,Commander 2017
15806,Phantom Wings,common,0.09,0.55,0.03,0.19,blue,Greg Staples,2005-02-04,Betrayers of Kamigawa
15807,"Omnath, Locus of Mana",mythic,2.46,2.18,1.71,2.95,green,Mike Bierek,2023-08-04,Commander Masters
15808,Obelisk of Esper,common,0.24,,0.20,,black-blue-white,Francis Tsai,2013-11-01,Commander 2013
15809,Canal Monitor,common,0.02,0.10,0.01,0.49,black,Zezhou Chen,2018-01-19,Rivals of Ixalan
15810,Rabid Elephant,common,0.10,0.72,0.02,0.25,green,Dave Dorman,2001-10-01,Odyssey
15811,Nerf War,mythic,,18.84,,38.99,red-blue,Victor Adame Minguez,2017-09-20,HasCon 2017
15812,Coffin Purge,common,0.18,3.95,0.20,2.99,black,Pete Venters,2001-10-01,Odyssey
15813,Vizkopa Confessor,uncommon,0.10,0.36,0.15,0.35,black-white,Ryan Pancoast,2013-02-01,Gatecrash
15814,Viridian Acolyte,common,0.11,0.22,0.06,0.25,green,D. Alexander Gregory,2004-02-06,Darksteel
15815,Beast,common,0.08,,,,green,Kieran Yanner,2017-04-28,Amonkhet Tokens
15816,Reassembling Skeleton,uncommon,0.12,0.27,0.06,0.38,black,Austin Hsu,2023-08-04,Commander Masters
15817,Rith's Charm,uncommon,0.27,,0.25,,green-red-white,David Martin,2010-03-19,Duel Decks: Phyrexia vs. the Coalition
15818,Knights of the Black Rose,uncommon,0.12,,0.15,,black-white,Mark Zug,2023-04-21,March of the Machine Commander
15819,Rite of Undoing,uncommon,0.09,0.59,0.02,0.25,blue,Anastasia Ovchinnikova,2015-01-23,Fate Reforged
15820,Very Cryptic Command,rare,1.64,,1.20,26.08,blue,Zoltan Boros,2017-12-08,Unstable
15821,Scythe of the Wretched,rare,5.50,20.13,1.25,8.00,none,Matt Cavotta,2003-10-02,Mirrodin
15822,Castaway's Despair,common,0.09,,0.04,,blue,Chris Rahn,2017-09-29,Ixalan
15823,Prosperous Pirates,common,0.01,0.05,0.02,0.02,blue,Josh Hass,2020-11-20,Commander Legends
15824,Leyline of Anticipation,rare,1.77,,2.24,,blue,Charles Urbach,2022-06-10,Commander Legends: Battle for Baldur's Gate
15825,Vile Bile,common,0.18,2.67,0.02,0.10,black,Tony Szczudlo,2004-11-19,Unhinged
15826,Dunland Crebain,common,0.04,0.03,0.07,0.10,black,Alexander Ostrowski,2023-06-23,The Lord of the Rings: Tales of Middle-earth
15827,Fireblast,common,2.00,,0.88,,red,Michael Danza,2014-12-05,Duel Decks Anthology: Jace vs. Chandra
15828,Helix Pinnacle,rare,8.03,27.41,2.36,9.01,green,Dan Scott,2008-07-25,Eventide
15829,Roar of the Kha,uncommon,0.22,0.85,0.39,0.20,white,Matt Cavotta,2003-10-02,Mirrodin
15830,Viscerid Deepwalker,common,0.05,0.22,0.15,0.10,blue,Heather Hudson,2006-10-06,Time Spiral
15831,Anvil of Bogardan,rare,31.66,,12.25,,none,Roger Raupp,1997-02-03,Visions
15832,Sun-Collared Raptor,common,0.05,0.19,0.15,0.20,red,Zoltan Boros,2018-01-19,Rivals of Ixalan
15833,"Urza, Chief Artificer",mythic,0.53,0.28,0.39,0.49,black-blue-white,Bartłomiej Gaweł,2022-11-18,The Brothers' War Commander
15834,Thought Monitor,rare,0.81,1.51,1.36,1.79,blue,Martina Pilcerova,2021-06-18,Modern Horizons 2
15835,Archers' Parapet,common,0.05,0.31,0.05,0.05,black-green,Wayne Reynolds,2014-09-26,Khans of Tarkir
15836,Professor Onyx,mythic,7.25,7.99,7.65,15.99,black,Kieran Yanner,2021-04-23,Strixhaven: School of Mages
15837,Stormfront Riders,uncommon,0.07,0.26,0.09,0.30,white,Wayne Reynolds,2021-03-19,Time Spiral Remastered
15838,Winter's Rest,common,0.02,0.47,0.02,0.21,blue,Mila Pesic,2019-06-14,Modern Horizons
15839,"Gríma, Saruman''s Footman",rare,0.59,,0.75,,black-blue,Matt Stewart,2023-06-23,Tales of Middle-earth Commander
15840,Iceberg Cancrix,common,0.05,0.55,0.04,0.20,blue,Ravenna Tran,2019-06-14,Modern Horizons
15841,Tendo Ice Bridge,rare,4.20,26.04,0.95,9.90,none,Rob Alexander,2005-02-04,Betrayers of Kamigawa
15842,Goblin Sappers,common,0.09,,0.05,,red,Jeff A. Menges,1995-06-03,Ice Age
15843,Master Splicer,uncommon,0.09,,0.23,,white,Chippy,2023-04-21,March of the Machine Commander
15844,Sublime Exhalation,rare,0.16,0.30,0.15,0.20,white,Lake Hurwitz,2023-08-04,Commander Masters
15845,Divest,common,0.09,0.12,0.49,0.15,black,Jesper Ejsing,2020-08-07,Double Masters
15846,Thraximundar,rare,0.23,0.31,0.24,0.25,black-red-blue,Raymond Swanland,2022-07-08,Double Masters 2022
15847,Goblin Sky Raider,common,0.08,,0.02,,red,Daren Bader,2007-07-13,Tenth Edition
15848,Overgrown Armasaur,common,0.07,0.47,0.69,0.50,green,Joseph Meehan,2018-01-19,Rivals of Ixalan
15849,Clattering Skeletons,common,0.01,0.09,0.02,0.02,black,Aleksi Briclot,2021-07-23,Adventures in the Forgotten Realms
15850,Llanowar Elite,common,0.14,1.26,0.19,0.63,green,Kev Walker,2000-10-02,Invasion
15851,Cinder Shade,uncommon,0.12,1.23,0.02,0.75,black-red,Nelson DeCastro,2000-10-02,Invasion
15852,Fang of Shigeki,common,0.05,0.15,0.08,0.19,green,Yigit Koroglu,2022-02-18,Kamigawa: Neon Dynasty
15853,Cinder Hellion,common,0.01,0.19,0.05,0.20,red,Jason Kang,2016-01-22,Oath of the Gatewatch
15854,Deranged Assistant,common,0.03,0.09,0.02,0.06,blue,Nils Hamm,2023-08-04,Commander Masters
15855,Sadistic Skymarcher,uncommon,0.07,0.49,0.03,0.49,black,Seb McKinnon,2018-01-19,Rivals of Ixalan
15856,Flayer Drone,uncommon,0.11,0.50,0.09,0.49,black-red,Lius Lasahido,2016-01-22,Oath of the Gatewatch
15857,Cackling Counterpart,rare,1.02,3.01,0.75,0.50,blue,David Rapoza,2017-03-17,Modern Masters 2017
15858,Topan Freeblade,common,0.15,,0.02,,white,Johannes Voss,2019-11-15,Game Night 2019
15859,"Subira, Tulzidi Caravanner",uncommon,0.09,0.28,0.02,0.10,red,Leesha Hannigan,2023-08-04,Commander Masters
15860,Grave Bramble,common,0.07,,0.05,,green,Anthony Jones,2020-07-17,Jumpstart
15861,Warmind Infantry,common,0.03,0.13,0.02,0.20,red,Greg Staples,2013-02-01,Gatecrash
15862,Necropouncer,uncommon,0.13,0.41,0.10,0.24,none,Cos Koniotis,2011-05-13,New Phyrexia
15863,Constricting Tendrils,common,0.05,0.24,0.02,0.25,blue,David Palumbo,2009-02-06,Conflux
15864,Cocoon,uncommon,0.14,,0.08,,green,Mark Tedin,1995-07-01,Chronicles
15865,Launch,common,0.16,,0.30,,blue,Val Mayerik,1998-10-12,Urza's Saga
15866,Flamekin Brawler,common,0.12,,0.03,,red,Daren Bader,2014-12-05,Duel Decks Anthology: Jace vs. Chandra
15867,Shrieking Affliction,uncommon,0.41,4.62,0.91,1.00,black,Johann Bodin,2012-10-05,Return to Ravnica
15868,Send to Sleep,common,0.09,0.20,0.07,0.29,blue,Cynthia Sheppard,2015-07-17,Magic Origins
15869,Flamewake Phoenix,rare,0.37,2.12,0.08,1.79,red,Min Yum,2015-01-23,Fate Reforged
15870,Gnoll Hunter,common,0.04,0.05,0.02,0.15,green,Jesper Ejsing,2021-07-23,Adventures in the Forgotten Realms
15871,Redtooth Vanguard,uncommon,,0.40,0.12,,green,Joshua Cairos,2023-09-08,Wilds of Eldraine
15872,Cease-Fire,common,0.16,1.08,0.17,0.50,white,Darrell Riche,2001-10-01,Odyssey
15873,Angel's Herald,uncommon,0.10,0.33,0.19,0.48,white,Greg Staples,2008-10-03,Shards of Alara
15874,Hydra Broodmaster,rare,0.28,,0.89,,green,Vincent Proce,2021-04-23,Commander 2021
15875,Magewright's Stone,uncommon,8.40,21.58,4.63,2.99,none,Carl Critchlow,2006-05-05,Dissension
15876,Dragonborn Champion,rare,6.09,,6.70,,green-red,Andrey Kuzinskiy,2021-07-23,Forgotten Realms Commander
15877,Dawning Purist,uncommon,0.13,0.52,0.10,0.41,white,Brian Snõddy,2002-10-07,Onslaught
15878,Forgotten Harvest,rare,0.19,5.49,0.39,7.90,green,DiTerlizzi,2000-06-05,Prophecy
15879,Flamebreak,rare,1.65,7.46,0.65,2.00,red,Trevor Hairsine,2004-02-06,Darksteel
15880,Carapace Forger,common,0.03,1.45,0.23,1.00,green,Matt Cavotta,2010-10-01,Scars of Mirrodin
15881,Pillar of Origins,uncommon,0.22,,0.14,,none,Dimitar Marinski,2023-08-04,Commander Masters
15882,Parcel Myr,common,0.02,0.11,0.13,0.05,blue,Wisnu Tan,2021-06-18,Modern Horizons 2
15883,Sauté,common,0.20,0.97,0.02,2.59,red,Jeff Miracola,2004-11-19,Unhinged
15884,Scragnoth,special,0.15,0.46,0.49,1.00,green,Jeff Laubenstein,2006-10-06,Time Spiral Timeshifted
15885,Living Death,rare,2.86,,3.69,,black,Charles Gillespie,2018-06-08,Commander Anthology Volume II
15886,Samite Sanctuary,rare,0.18,5.90,0.23,12.99,white,Ben Thompson,2000-06-05,Prophecy
15887,Sun-Crowned Hunters,common,0.06,0.86,0.10,0.50,red,Aaron Miller,2017-09-29,Ixalan
15888,Baron Von Count,mythic,0.59,2.09,0.49,4.33,black-red,Jesper Ejsing,2017-12-08,Unstable
15889,Ogre Berserker,common,0.24,,0.02,,red,David A. Cherry,1998-06-24,Portal Second Age
15890,Simic Keyrune,uncommon,0.22,,0.15,,green-blue,Daniel Ljunggren,2015-11-13,Commander 2015
15891,Deliver Unto Evil,rare,0.14,0.72,0.05,0.05,black,Seb McKinnon,2019-05-03,War of the Spark
15892,Joven,common,0.31,,0.02,,red,Douglas Shuler,1995-10-01,Homelands
15893,Plargg and Nassari,rare,0.58,0.61,0.35,0.98,red,Yigit Koroglu,2023-05-12,March of the Machine: The Aftermath
15894,Augur of Autumn,rare,3.27,3.46,4.33,5.00,green,Billy Christian,2021-09-24,Innistrad: Midnight Hunt
15895,Seachrome Coast,rare,1.72,2.16,2.48,3.38,blue-white,Mauricio Calle,2023-02-03,Phyrexia: All Will Be One
15896,Terrarion,common,0.09,,0.19,,none,Titus Lunter,2020-07-17,Jumpstart
15897,Phyrexian Digester,common,0.12,2.89,0.13,0.29,none,Dave Allsop,2011-02-04,Mirrodin Besieged
15898,Skill Borrower,rare,0.31,0.95,0.17,1.00,blue,Shelly Wan,2008-10-03,Shards of Alara
15899,Vampire's Bite,common,0.23,,0.02,,black,Christopher Moeller,2013-03-15,Duel Decks: Sorin vs. Tibalt
15900,Path of Anger's Flame,common,0.12,0.92,0.54,0.15,red,Pat Lee,2005-06-03,Saviors of Kamigawa
15901,Berserkers of Blood Ridge,common,0.02,0.25,0.03,0.29,red,Karl Kopinski,2010-07-16,Magic 2011
15902,Lead Astray,common,0.15,0.22,0.02,0.55,white,Adam Rex,2002-05-27,Judgment
15903,Workshop Elders,rare,0.08,,0.09,,blue,Iain McCaig,2023-04-21,March of the Machine Commander
15904,Veiled Shade,common,0.03,0.11,0.01,0.30,black,Anna Steinbauer,2018-10-05,Guilds of Ravnica
15905,Torment of Venom,common,0.03,0.34,0.02,0.35,black,Johann Bodin,2017-07-14,Hour of Devastation
15906,Elvish Lookout,common,0.10,1.86,0.02,3.89,green,Greg Hildebrandt & Tim Hildebrandt,1999-06-07,Urza's Destiny
15907,Standing Troops,common,0.06,,0.02,,white,Zoltan Boros,2017-04-15,Welcome Deck 2017
15908,Shadowbane,uncommon,0.18,,0.02,,white,Douglas Shuler,1996-10-08,Mirage
15909,Mirrorwing Dragon,mythic,1.84,5.19,2.73,5.00,red,Min Yum,2016-07-22,Eldritch Moon
15910,"Karona, False God",rare,3.21,80.59,1.40,50.00,black-green-red-blue-white,Matthew D. Wilson,2003-05-26,Scourge
15911,Karmic Justice,rare,9.57,,8.25,,white,Ray Lago,2015-11-13,Commander 2015
15912,Ashnod's Harvester,uncommon,0.02,0.06,0.02,0.25,black,Halil Ural,2022-11-18,The Brothers' War
15913,Springjack Pasture,rare,0.85,,0.71,,none,Terese Nielsen,2013-11-01,Commander 2013
16042,Fireshrieker,uncommon,0.17,,0.11,,none,Christopher Moeller,2023-08-04,Commander Masters
15914,"Kianne, Dean of Substance // Imbraham, Dean of Theory",rare,0.10,0.10,0.05,0.20,green-blue,Ryan Pancoast,2021-04-23,Strixhaven: School of Mages
15915,Master Chef,common,0.09,0.37,0.07,0.21,green,Forrest Imel,2022-06-10,Commander Legends: Battle for Baldur's Gate
15916,Unleash Shell,common,0.01,0.01,0.02,0.06,red,Campbell White,2022-11-18,The Brothers' War
15917,Mirror of the Forebears,uncommon,1.68,,0.98,,none,Kieran Yanner,2017-08-25,Commander 2017
15918,Icatian Infantry,common,0.19,,0.15,,white,"Edward P. Beard, Jr.",1994-11-01,Fallen Empires
15919,Stream of Life,uncommon,0.16,,0.05,,green,Andrew Goldhawk,2005-07-29,Ninth Edition
15920,Hardened-Scale Armor,common,0.10,,0.15,,green,Tan Yan Yao,2018-06-22,Global Series Jiang Yanggu & Mu Yanling
15921,Pet Project,mythic,0.29,10.93,0.18,5.48,none,Franz Vohwinkel,2017-12-08,Unstable
15922,Civic Gardener,common,0.02,0.03,0.12,0.19,green,Drew Baker,2022-04-29,Streets of New Capenna
15923,Joint Exploration,uncommon,0.21,3.17,0.12,0.53,green-blue,Zezhou Chen,2022-09-09,Dominaria United
15924,Sharding Sphinx,rare,0.13,,0.12,,blue,Michael Bruinsma,2023-04-21,March of the Machine Commander
15925,Heartseeker,rare,1.97,11.42,0.67,4.50,none,Michael Sutfin,2004-02-06,Darksteel
15926,Goblin Swine-Rider,common,0.12,,0.08,,red,Geofrey Darrow & I. Rabarot,1997-02-03,Visions
15927,Unforgiving One,uncommon,0.01,0.08,0.05,0.02,black,Fariba Khamseh,2022-02-18,Kamigawa: Neon Dynasty
15928,Mycosynth Wellspring,common,0.11,,0.10,,none,David Rapoza,2021-04-23,Commander 2021
15929,Labyrinth of Skophos,rare,0.37,1.25,0.53,0.98,none,Jonas De Ro,2020-01-24,Theros Beyond Death
15930,Harper Recruiter,rare,0.12,,0.15,,white,Ernanda Souza,2022-06-10,Commander Legends: Battle for Baldur's Gate
15931,Selesnya Locket,common,0.08,0.56,0.01,0.11,green-white,Winona Nelson,2018-10-05,Guilds of Ravnica
15932,Pardic Arsonist,uncommon,0.30,1.27,0.05,0.62,red,rk post,2002-02-04,Torment
